chr	start	end	ctype	areaStat
chr19	49970146	49970576	N	160.65976747131504
chr8	14154097	14154402	N	160.6574070205911
chr13	46552243	46552677	T	160.65138583337375
chr10	30697333	30697583	T	160.6487371771193
chr16	86207576	86207844	N	160.6483631250162
chr2	176157405	176157565	T	160.64789931853147
chr19	46175910	46176142	N	160.64507374100117
chr19	34922682	34922838	N	160.64407888291248
chr1	40695936	40696274	T	160.63429987743098
chr9	137202769	137203076	T	160.60894933889404
chr2	232381353	232381566	T	160.60870400084332
chr8	139018089	139018520	N	160.60777862694022
chr18	40682404	40682662	N	160.60574583865696
chr12	97901947	97902202	N	160.6010389838102
chr13	71916819	71917187	N	160.59259475256908
chr4	148599004	148599438	N	160.56172843759896
chr14	25370173	25370675	N	160.56123461247762
chr6	15841682	15842134	T	160.55597004369793
chr2	3947893	3948396	N	160.520276573606
chr3	10816876	10817267	N	160.51704721706255
chr1	176237340	176237589	N	160.49857995000502
chr21	44375256	44375576	T	160.49191171763027
chr17	1231469	1231978	T	160.4875377624303
chr7	147459816	147460285	N	160.48640212048167
chr7	55020330	55020594	T	160.4861886228307
chr1	47006635	47006899	N	160.48317947958594
chr5	29467557	29468006	N	160.4764162603865
chr7	31059734	31060235	N	160.46624692303294
chrX	78828946	78829413	N	160.46267819425475
chr11	119848629	119849057	N	160.461750316696
chr12	128091330	128091697	N	160.4230329703713
chr8	57163391	57163782	N	160.42115052869485
chr3	114092429	114092896	T	160.41464315848134
chr13	114110532	114110867	T	160.4041122014293
chrX	5564387	5564899	N	160.40399226244222
chr5	40374720	40375179	N	160.39843524137495
chr16	8929278	8929724	T	160.39661777350557
chr19	1876486	1876867	T	160.3854642942597
chr9	87058541	87058885	T	160.37975478407088
chr7	47499937	47500339	T	160.37862724505317
chr17	81415115	81415623	T	160.37388579140293
chr5	2024900	2025223	N	160.3682787207872
chr7	47052800	47052955	T	160.364761037079
chr2	3918446	3918850	N	160.35589124293165
chr1	144555476	144555752	N	160.35325946379385
chr12	110474454	110474830	T	160.34463588751487
chr9	110781298	110781555	N	160.34098678417013
chr17	8832846	8833091	N	160.33689730275773
chr2	83319018	83319529	N	160.3320482952513
chr10	129070102	129070393	N	160.32965892963193
chr9	34958629	34959117	T	160.3272559286563
chr7	57492874	57493163	N	160.32523649415668
chr8	1968097	1968510	T	160.29963240450752
chrX	81734232	81734460	N	160.29620897375662
chr7	148662147	148662586	T	160.29292678095817
chr21	45439053	45439347	T	160.29075290066567
chr11	107924677	107925125	N	160.28948043095647
chr12	9135103	9135534	T	160.28939304559572
chr21	32173789	32174184	N	160.26678996146438
chr12	130442441	130442595	N	160.26301066550857
chr18	3297040	3297471	T	160.25399979203075
chr12	128425938	128426242	N	160.25139109551583
chr21	37531207	37531503	T	160.2493345128837
chr13	112636792	112637226	T	160.23881163309625
chr5	4023502	4023732	N	160.23125777813993
chr2	131404529	131404948	N	160.21228822477497
chr6	27252008	27252264	T	160.19879162937332
chr15	33425726	33425933	N	160.19565742117766
chr2	129741815	129742059	N	160.18996376265432
chr1	164576230	164576375	N	160.18768888972045
chr17	974130	974526	T	160.161008170674
chr12	31728004	31728279	T	160.15976523220252
chr21	43988606	43989046	T	160.15824312004588
chr17	63446911	63447054	T	160.15270365054994
chr7	32193786	32194271	N	160.14802501902432
chr5	197197	197518	N	160.14621773051272
chr17	46259842	46260271	T	160.13788697091923
chr2	210225359	210225599	T	160.13572152085908
chr2	94923522	94923793	N	160.133687011667
chr8	93395066	93395458	N	160.1151503358999
chr3	191952375	191952856	N	160.10195969987126
chr19	3574214	3574435	N	160.096376767759
chr17	44369649	44369985	T	160.08703598938018
chr16	89122578	89122975	T	160.08334208501697
chr8	113065408	113065677	N	160.08225529665788
chr4	7510504	7510651	N	160.08040417714687
chr2	219567473	219567786	T	160.0720531983759
chr5	26496860	26497196	N	160.0646893189362
chr16	149760	150056	T	160.0579645280245
chr3	50471038	50471281	N	160.05158752811803
chr14	56809133	56809282	T	160.0488967014467
chr10	6899709	6900139	N	160.0478203923792
chr15	36888473	36888627	T	160.0421233693919
chr10	86177752	86177995	N	160.03664651954773
chr1	51329867	51330324	T	160.01366198372853
chr12	63883403	63883783	T	160.00805938470307
chr8	49575858	49576065	N	160.00268343890002
chr19	29225832	29226035	N	159.988821965856
chr19	27910253	27910675	T	159.9680193810907
chr17	81155213	81155635	T	159.96265260081327
chr3	12097327	12097747	N	159.9595911545481
chr10	37125804	37126154	N	159.95757110092654
chr20	53147950	53148417	N	159.95744180309703
chr18	8730565	8731061	T	159.954972892966
chr18	78637166	78637519	N	159.95102155310155
chr12	64624681	64625097	N	159.94789641861735
chr8	117503714	117504120	N	159.94486813801677
chr19	4546254	4546654	T	159.9447922177851
chr10	21093920	21094298	N	159.9374661408052
chr5	14142335	14142614	T	159.93242194851723
chr22	50705639	50705876	T	159.92666253805623
chr3	50183072	50183338	T	159.92139237980336
chr17	5510997	5511356	N	159.9163084546749
chr5	168967461	168967600	N	159.91625031530248
chr2	1717143	1717583	N	159.89471689246568
chr11	65119039	65119492	T	159.89425352362196
chr4	148323458	148323752	N	159.87939129948882
chr8	116063215	116063414	N	159.87731460817622
chr10	128079904	128080282	N	159.87015529391874
chr10	84575513	84575985	N	159.8699896531657
chr16	67817067	67817397	T	159.86965806886565
chr13	111471055	111471339	N	159.86819794579264
chr12	116687904	116688267	T	159.85104221698225
chr12	120584849	120585198	T	159.84846395213344
chr7	73324414	73324611	T	159.84591244920966
chr17	79189958	79190367	N	159.84431872717164
chr12	16256580	16256853	N	159.84224324337993
chr11	49084908	49085342	T	159.82544479085573
chr8	141988959	141989341	N	159.8150558484965
chr18	11786288	11786702	T	159.81357945762397
chr8	30000657	30001117	N	159.813494811576
chr16	1195114	1195233	N	159.80705783206395
chr7	4513810	4514250	N	159.79803457566504
chr6	120871314	120871589	N	159.78575897865971
chr3	97271380	97271685	N	159.77617571301198
chr20	63371560	63371793	N	159.77106543165678
chr10	29005614	29006075	T	159.76015773694417
chr2	177947203	177947528	N	159.75808788107906
chr2	214810380	214810825	T	159.75624055732442
chr9	93185216	93185322	T	159.74978266755895
chr16	62018290	62018672	N	159.74291214869368
chr10	43527838	43528243	N	159.7413740104396
chr13	114293049	114293468	T	159.73655625615856
chr1	1239190	1239455	T	159.7286551511097
chr3	79620157	79620465	N	159.7224959615503
chr16	62598446	62598901	N	159.72193269129798
chr14	104625701	104626052	N	159.71485569875767
chr19	56764774	56765060	N	159.70577171974537
chr2	8538625	8539059	T	159.70382272637744
chr8	121933310	121933485	T	159.69030501406178
chr20	57425491	57425831	T	159.68408637960215
chr7	72950016	72950498	N	159.67768723574363
chr16	88392213	88392469	N	159.66224589547892
chr5	148588186	148588641	N	159.65965047024918
chr9	126362911	126363370	T	159.6552205932644
chr20	48325564	48326043	T	159.6540401428465
chr2	129817301	129817446	N	159.65334925512036
chr15	28096353	28096777	T	159.65211329667318
chr3	65923166	65923476	N	159.64831495520775
chrX	102546774	102547035	T	159.64792491585035
chr20	57535505	57536009	N	159.64580644344232
chr9	135535717	135536182	N	159.63861169977372
chr3	192538008	192538331	N	159.63492571006918
chr10	131891402	131891862	T	159.63166141988313
chr20	37438497	37438897	T	159.62442702899807
chr2	104843240	104843382	T	159.61293057747662
chr2	1370954	1371327	N	159.60871429340136
chr21	45301642	45301980	T	159.6086603069175
chr21	19984426	19984675	N	159.60552653063996
chr21	45456830	45457062	T	159.60101133077455
chr19	55141052	55141292	T	159.5794187546121
chr7	97779158	97779461	N	159.57860917486732
chr16	5288932	5289420	N	159.56833727704498
chr2	221169202	221169535	N	159.56043768984637
chr17	79774715	79775089	T	159.55867024239478
chrX	115870833	115871224	N	159.54091281606026
chr7	30816315	30816644	T	159.52748085966869
chr15	29510662	29511096	N	159.51667927023027
chr16_KI270728v1_random	847155	847350	N	159.50876512635682
chr17	38854290	38854473	T	159.4956998679702
chr10	106290910	106291135	N	159.47921460900216
chr17	57237999	57238360	T	159.47116201215704
chr11	97791987	97792334	N	159.470703979036
chr15	90306597	90307038	T	159.4662952965914
chr20	61802570	61803016	N	159.46426473142856
chr11	131762109	131762549	T	159.4471023195233
chr5	178839076	178839280	N	159.44364316246788
chr8	39323955	39324209	N	159.42804914126646
chr21	23545834	23546246	N	159.42434432221216
chr3	54626410	54626668	N	159.42021734608534
chr1	184337058	184337492	T	159.40766174602686
chr9	132558564	132558884	T	159.4065460398847
chr10	124548265	124548750	T	159.4058347254827
chr1	152827465	152827910	N	159.4053827784944
chr1	65773108	65773567	T	159.39959370722636
chr9	74608110	74608558	N	159.3895662770492
chr19	6042065	6042337	T	159.3873192145811
chr6	110400039	110400338	T	159.38646112036895
chr15	84633918	84634097	T	159.38307631506132
chr3	132144196	132144706	N	159.38291194327894
chr17	53539544	53539773	N	159.38281157260235
chr6	97755226	97755447	N	159.3700689998593
chr7	36034930	36035227	T	159.3559428346075
chr20	64234800	64235301	N	159.35227356379664
chr20	12482418	12482674	N	159.34971676226496
chrX	153741469	153741714	T	159.34314455745255
chr10	16343319	16343454	N	159.32903772329644
chr1	125154963	125155385	N	159.32062083755318
chr7	29989678	29989826	T	159.31928497294643
chr3	71764772	71765018	T	159.31513930907568
chr13	31225921	31226343	T	159.3108907804858
chr2	138897183	138897657	N	159.3062789134126
chr7	3574240	3574652	N	159.3032555113764
chrX	104388584	104388783	N	159.3029255936567
chr14	27845198	27845328	N	159.2970538924003
chr7	71328257	71328755	N	159.2897861735839
chr8	1295907	1296162	N	159.28655657508943
chr17	12669382	12669779	N	159.28361438518982
chr10	17131090	17131319	T	159.2829647256408
chr11	69650050	69650377	T	159.26750022470014
chr6	168459190	168459442	N	159.26092450256942
chr22	45028252	45028705	N	159.2604171569351
chr10	43515601	43515970	N	159.21218872837198
chr3	165195852	165196242	T	159.2119226824907
chr12	12295598	12295987	T	159.21167477740073
chr2	1108934	1109334	N	159.19555396418048
chr2	231400254	231400703	N	159.1917418367866
chr6	169992539	169992723	T	159.18043105750496
chr1	1432371	1432789	T	159.17734108412674
chr5	103751693	103752179	T	159.16773638372342
chr6	158542823	158543166	T	159.1627226590481
chr5	3153037	3153441	N	159.12493258938366
chr18	78238714	78238919	N	159.12033071252733
chr5	11858656	11858992	N	159.11384560822626
chr18	33744246	33744506	N	159.08521452190826
chr1	31761063	31761473	T	159.0823225436693
chr2	3189123	3189459	N	159.07967039536106
chr3	23070472	23070843	N	159.07920460808225
chr5	18309974	18310163	N	159.07624693611135
chr11	70400867	70401336	T	159.06888798683735
chr18	33297856	33298027	N	159.06685961507537
chr2	162726479	162726839	N	159.06426464256697
chr1	3391610	3391814	N	159.05722856292198
chr11	106709617	106709897	N	159.0535638431088
chr22_KI270733v1_random	140275	140707	N	159.04440528204714
chr5	111008485	111008934	N	159.039930168728
chr10	125094447	125094948	T	159.02867790244954
chr2	30743145	30743578	N	159.0150855858019
chr12	132083398	132083869	T	158.99873545898754
chr7	71674795	71675177	N	158.98784965944333
chr9	100703167	100703630	T	158.98772566229854
chr11	19925126	19925609	T	158.98558986733428
chr21	44545044	44545417	N	158.98557449582995
chr10	20072052	20072292	N	158.97706045992595
chr7	4818673	4819174	T	158.97225557509864
chr8	25128800	25129213	N	158.97067257272397
chr2	83425216	83425458	N	158.96774737668738
chr8	68408667	68409130	N	158.94846068356492
chr10	26218449	26218687	T	158.9461765411088
chr3	120285370	120285572	T	158.94474528095498
chr15	69106383	69106890	T	158.93986357604854
chr11	114232452	114232917	N	158.9316168454061
chr6	96367528	96367753	N	158.91768252783845
chr7	73711080	73711570	T	158.9168973073865
chr10	35196899	35197099	N	158.9138838265519
chr15	66039922	66040091	N	158.9126000653141
chr10	46578633	46578877	T	158.91190839515366
chr10	130270613	130271003	N	158.90719956911494
chr16	32874476	32874950	T	158.86911938756975
chr13	111623672	111624099	N	158.8628949688068
chr9	136126724	136127202	T	158.85597545643623
chr19	14186169	14186673	T	158.85090063377515
chr2	240957678	240958149	T	158.85077960473518
chr1	203715130	203715547	T	158.84079759601445
chr12	130263335	130263560	N	158.83672001353693
chr10	73875055	73875563	T	158.8312640829433
chr9	124342954	124343226	N	158.83026184243658
chr5	136003910	136004205	T	158.8225117917359
chr11	1192881	1193135	N	158.81877070672505
chr15	37808850	37809086	N	158.81601277326217
chr10	132206152	132206542	T	158.81237842667042
chr4	118369460	118369896	T	158.80405818183817
chr15	61302811	61303042	N	158.79999514756378
chr17	81646868	81647325	T	158.79869986860012
chr3	5789231	5789467	N	158.79438385503954
chrX	76843394	76843864	N	158.78627407189867
chr16	22857227	22857655	N	158.78339880029762
chr2	141464434	141464727	N	158.77767262950647
chr7	15383944	15384228	T	158.7733066538858
chr5	180591537	180591735	T	158.75923365437916
chr5	151020328	151020598	T	158.7566462527675
chr5	176237129	176237513	T	158.7407872470235
chr4	31623367	31623682	T	158.719429587155
chr19	50781007	50781479	T	158.71215065760293
chr17	44253709	44254035	T	158.70135164126486
chr12	72161225	72161426	N	158.70118463707195
chr10	15231491	15231953	N	158.69654971045475
chr7	154419915	154420406	N	158.6859049289883
chr5	155571413	155571840	N	158.67751194820676
chr22	46966310	46966686	N	158.67541344720075
chr2	11544599	11545034	T	158.66942062589987
chrX	5898555	5899024	N	158.6685429802294
chr4	8674173	8674619	N	158.6650650510046
chrX	1574255	1574499	N	158.66433445016514
chr6	166479160	166479606	N	158.6484646581339
chr17	34730174	34730279	N	158.64220243337925
chr1	13390755	13391130	N	158.6344861577336
chr11	131404128	131404505	N	158.63168152184994
chr4	140140060	140140318	T	158.63159508403714
chr18	54050121	54050257	N	158.61507454574848
chr17	75425829	75426234	N	158.6105715616436
chr4	2267368	2267870	T	158.6019306126518
chr4	144391573	144391876	N	158.5968244403498
chr7	1554619	1555019	T	158.57997146428215
chr19	2691900	2692226	N	158.5737235475542
chr3	195681998	195682504	N	158.5718835527332
chr5	179402250	179402708	N	158.5668764800373
chr16	88971831	88972161	T	158.5524095681037
chr7	4434457	4434784	N	158.55209252942677
chrX	49209621	49209852	T	158.5425516629108
chr9	132258236	132258737	T	158.53674396179576
chr2	118859062	118859325	T	158.53440816755506
chr21	45171703	45172156	T	158.5203736162798
chr19	33812921	33813254	T	158.50049437010605
chr10	37076003	37076284	N	158.489052555095
chr5	2666865	2667285	N	158.4879546861273
chr12	51900792	51901292	T	158.47713869825748
chr19	18663826	18664276	T	158.46306804752044
chr19	54910711	54911084	N	158.4612134589072
chr19	685681	686188	T	158.45789859903925
chr2	51048295	51048429	N	158.4574966048849
chr19	29107779	29108284	N	158.4553099902837
chr16	4043186	4043646	T	158.44024802616332
chrX	1559642	1559773	N	158.44023834544612
chr1	18704078	18704534	T	158.4377216282519
chr8	114251837	114252102	N	158.4262895919146
chr20	62449583	62450091	N	158.4196212039319
chr7	132249403	132249750	N	158.4186841700243
chr6	124413049	124413442	N	158.41139577935996
chr22	27098956	27099451	N	158.40852527820857
chr3	128730353	128730603	T	158.40844021042176
chr10	131771139	131771524	T	158.39006729949892
chr20	50278618	50279083	T	158.38548787422292
chr4	140145745	140146256	T	158.3851691331156
chr22	49335066	49335460	N	158.37728394306214
chr5	178779187	178779534	N	158.3765654544868
chr8	134713548	134713907	T	158.3733396323787
chr10	8151389	8151883	N	158.36470428864482
chr4	169924251	169924693	T	158.36244297643816
chr12	17472401	17472899	N	158.34515406010678
chr20	43068229	43068459	N	158.3445888653814
chr19	40256870	40257327	T	158.34377817308996
chr5	17517630	17518013	N	158.32671031183474
chr2	563271	563565	N	158.32001579366306
chr7	4799054	4799348	T	158.31945399127062
chr15	46542040	46542485	N	158.31872489879834
chr19	16355427	16355778	N	158.31101474805655
chrX	84199057	84199273	N	158.30807267935688
chr1	37519035	37519365	T	158.30613097595915
chr3	66153526	66153873	N	158.30340815095178
chr2	131217266	131217667	N	158.29885935182892
chr16	31975724	31976171	N	158.29683831971988
chr5	131087153	131087602	N	158.2961358494083
chr17	14521899	14522091	N	158.29097659949707
chr9	126001919	126002328	T	158.2876949720362
chr3	12070882	12071370	N	158.28314857697876
chr1	8216987	8217210	T	158.27459702634565
chr1	248748142	248748413	N	158.25221674859358
chr5	84117087	84117265	T	158.23900942580485
chr22	45552387	45552895	T	158.21185866402175
chr20	6767072	6767406	T	158.20470332250852
chr2	140971564	140971828	N	158.2019970154986
chr15	86993994	86994402	N	158.20050896988755
chr11	11525778	11526271	N	158.199597773739
chr15	78340348	78340467	T	158.19817443649458
chr7	41942601	41942831	N	158.18359769757217
chr2	219531820	219532169	T	158.18257363689054
